match_id,source_file,fecha,campeonato,rival,condicion,resultado,jugador,jugador_id,posicion,minutos,calificacion,titular,goles,asistencias,remates_totales,remates_al_arco,pases_totales,pases_precision,entradas,intercepciones,despejes,duelos_totales,duelos_ganados,faltas_cometidas,faltas_recibidas,amarillas,rojas,pases_precision_num,jugo,goles_por90,asistencias_por90,remates_totales_por90,remates_al_arco_por90,duelos_ganados_por90,faltas_cometidas_por90,anio
match:2023-10-21:visitante:santa_fe,2023-10-21_Visitante_Santa_Fe.json,2023-10-21,Primera A,Santa Fe,Visitante,2 - 3,Larry Vásquez,,M,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2023
match:2023-10-21:visitante:santa_fe,2023-10-21_Visitante_Santa_Fe.json,2023-10-21,Primera A,Santa Fe,Visitante,2 - 3,Leonardo Castro,,M,76,7.5,True,1,0,3,2,19,14%,1,0,0,2,1,0,0,0,0,0.14,True,1.1842105263157894,0.0,3.552631578947368,2.3684210526315788,1.1842105263157894,0.0,2023
match:2023-10-21:visitante:santa_fe,2023-10-21_Visitante_Santa_Fe.json,2023-10-21,Primera A,Santa Fe,Visitante,2 - 3,Luis Paredes,,F,53,6.9,False,0,0,0,0,28,24%,0,0,0,5,3,1,1,0,0,0.24,True,0.0,0.0,0.0,0.0,5.09433962264151,1.6981132075471697,2023
match:2023-10-21:visitante:santa_fe,2023-10-21_Visitante_Santa_Fe.json,2023-10-21,Primera A,Santa Fe,Visitante,2 - 3,Omar Bertel,,D,98,6.6,True,0,0,0,0,57,47%,5,2,0,15,8,3,1,0,0,0.47,True,0.0,0.0,0.0,0.0,7.346938775510203,2.7551020408163263,2023
match:2023-10-21:visitante:santa_fe,2023-10-21_Visitante_Santa_Fe.json,2023-10-21,Primera A,Santa Fe,Visitante,2 - 3,Sander Navarro,,D,98,6.3,True,0,0,1,0,49,42%,1,0,0,5,2,1,1,0,0,0.42,True,0.0,0.0,0.9183673469387754,0.0,1.8367346938775508,0.9183673469387754,2023
match:2023-10-21:visitante:santa_fe,2023-10-21_Visitante_Santa_Fe.json,2023-10-21,Primera A,Santa Fe,Visitante,2 - 3,Stiven Vega,,D,14,6.3,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-10-21:visitante:santa_fe,2023-10-21_Visitante_Santa_Fe.json,2023-10-21,Primera A,Santa Fe,Visitante,2 - 3,Álvaro Montero,,G,98,6.6,True,0,0,0,0,32,22%,0,0,0,3,2,0,1,1,0,0.22,True,0.0,0.0,0.0,0.0,1.8367346938775508,0.0,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Andrés Llinás,,D,90,6.9,True,0,0,0,0,72,65%,3,2,1,9,5,0,0,0,0,0.65,True,0.0,0.0,0.0,0.0,5.0,0.0,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Beckham Castro,,M,90,6.3,True,0,0,2,1,31,23%,1,0,0,8,2,3,0,0,0,0.23,True,0.0,0.0,2.0,1.0,2.0,3.0,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Daniel Giraldo,,M,21,6.3,False,0,0,0,0,13,9%,0,0,0,3,1,1,1,0,0,0.09,True,0.0,0.0,0.0,0.0,4.285714285714286,4.285714285714286,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,David Macalister Silva,,M,85,6.9,True,0,0,1,0,42,33%,3,1,0,10,4,0,0,0,0,0.33,True,0.0,0.0,1.0588235294117647,0.0,4.235294117647059,0.0,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Edgar Guerra,,M,69,7.5,True,1,0,1,1,23,18%,1,1,1,3,2,0,1,0,0,0.18,True,1.3043478260869565,0.0,1.3043478260869565,1.3043478260869565,2.608695652173913,0.0,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Fernando Uribe,,F,11,6.3,False,0,0,0,0,1,1%,0,0,0,0,0,0,0,0,0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Jorge Arias,,D,90,7.2,True,0,0,0,0,73,63%,3,0,1,6,5,0,1,0,0,0.63,True,0.0,0.0,0.0,0.0,5.0,0.0,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Juan Moreno,,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Juan Pereira,,M,69,6.6,True,0,0,0,0,47,34%,2,0,0,4,4,0,0,0,0,0.34,True,0.0,0.0,0.0,0.0,5.217391304347826,0.0,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Larry Vásquez,,M,90,7.3,True,0,0,0,0,63,55%,2,3,0,7,4,2,0,0,0,0.55,True,0.0,0.0,0.0,0.0,4.0,2.0,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Leonardo Castro,,F,85,7.3,True,0,1,1,0,16,11%,0,0,0,7,4,0,2,0,0,0.11,True,0.0,1.0588235294117647,1.0588235294117647,0.0,4.235294117647059,0.0,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Luis Paredes,,F,21,6.3,False,0,0,0,0,5,3%,0,0,0,1,1,1,0,0,0,0.03,True,0.0,0.0,0.0,0.0,4.285714285714286,4.285714285714286,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Neyser Villareal,,M,11,6.3,False,0,0,0,0,2,0%,1,0,0,2,1,1,0,0,0,0.0,True,0.0,0.0,0.0,0.0,8.181818181818182,8.181818181818182,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Omar Bertel,,D,90,7.2,True,0,0,0,0,57,42%,4,3,0,6,5,0,0,0,0,0.42,True,0.0,0.0,0.0,0.0,5.0,0.0,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Sander Navarro,,D,77,6.9,True,0,0,0,0,45,38%,1,2,0,3,1,3,0,0,0,0.38,True,0.0,0.0,0.0,0.0,1.168831168831169,3.5064935064935066,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Stiven Vega,,D,13,6.5,False,0,0,0,0,7,5%,0,0,0,1,0,0,0,0,0,0.05,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Álvaro Montero,,G,90,6.9,True,0,0,0,0,24,21%,0,0,0,0,0,0,0,0,0,0.21,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-10-26:local:chico,2023-10-26_Local_Chico.json,2023-10-26,Primera A,Chico,Local,1 - 1,Óscar Vanegas,,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Alex Moreno,,D,90,6.9,True,0,0,0,0,12,10%,3,1,1,7,4,1,0,0,0,0.1,True,0.0,0.0,0.0,0.0,4.0,1.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Andrés Llinás,,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Beckham Castro,,F,45,6.7,False,0,0,0,0,10,6%,0,0,0,0,0,0,0,0,0,0.06,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Daniel Giraldo,,M,84,6.9,True,0,0,1,0,40,33%,3,1,0,7,5,2,2,1,0,0.33,True,0.0,0.0,1.0714285714285714,0.0,5.357142857142857,2.142857142857143,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,David Macalister Silva,,M,45,7.5,False,0,0,4,0,22,15%,1,0,0,7,6,1,2,1,0,0.15,True,0.0,0.0,8.0,0.0,12.0,2.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Edgar Guerra,,F,18,6.3,False,0,0,0,0,7,5%,1,0,0,8,2,1,0,0,0,0.05,True,0.0,0.0,0.0,0.0,10.0,5.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Fernando Uribe,,F,90,7.3,True,0,0,0,0,16,12%,0,1,0,7,4,0,2,0,0,0.12,True,0.0,0.0,0.0,0.0,4.0,0.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Jorge Arias,,D,45,6.5,True,0,0,0,0,13,9%,0,0,1,4,1,2,0,1,0,0.09,True,0.0,0.0,0.0,0.0,2.0,4.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Juan Carvajal,,F,14,6.2,False,0,0,1,0,2,1%,0,0,0,1,0,0,0,0,0,1.0,True,0.0,0.0,6.428571428571428,0.0,0.0,0.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Juan Moreno,,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Larry Vásquez,,M,45,6.9,False,0,0,0,0,30,26%,3,0,0,5,4,0,0,0,0,0.26,True,0.0,0.0,0.0,0.0,8.0,0.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Luis Paredes,,M,72,6.6,True,0,0,1,0,27,19%,2,1,0,8,3,0,0,0,0,0.19,True,0.0,0.0,1.25,0.0,3.75,0.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Omar Bertel,,D,90,7.0,True,0,0,0,0,44,28%,4,1,0,10,5,0,0,1,0,0.28,True,0.0,0.0,0.0,0.0,5.0,0.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Ricardo Rosales,,D,45,6.3,True,0,0,0,0,14,10%,0,1,0,3,1,1,0,0,0,0.1,True,0.0,0.0,0.0,0.0,2.0,2.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Stiven Vega,,M,90,6.9,True,0,0,0,0,27,24%,2,2,0,8,3,2,0,0,0,0.24,True,0.0,0.0,0.0,0.0,3.0,2.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Yuber Quiñones,,F,45,6.9,True,0,0,2,1,9,5%,1,0,0,4,2,0,0,0,0,0.05,True,0.0,0.0,4.0,2.0,4.0,0.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Álvaro Montero,,G,90,7.2,True,0,0,0,0,26,11%,0,0,0,0,0,0,0,0,0,0.11,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-10-31:visitante:america_de_cali,2023-10-31_Visitante_America_de_Cali.json,2023-10-31,Primera A,America de Cali,Visitante,1 - 0,Óscar Vanegas,,D,90,7.0,True,0,0,0,0,30,26%,2,0,1,5,4,1,0,0,0,0.26,True,0.0,0.0,0.0,0.0,4.0,1.0,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Alex Moreno,,D,90,6.2,True,0,0,0,0,35,18%,0,0,2,2,1,2,0,0,0,0.18,True,0.0,0.0,0.0,0.0,1.0,2.0,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Andrés Murillo,,D,85,6.3,True,0,0,0,0,9,5%,0,0,0,3,1,1,0,0,0,0.05,True,0.0,0.0,0.0,0.0,1.0588235294117647,1.0588235294117647,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Dewar Victoria,,M,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Edgar Guerra,,M,81,6.3,True,0,0,0,0,17,14%,2,0,0,6,3,1,1,0,0,0.14,True,0.0,0.0,0.0,0.0,3.333333333333333,1.1111111111111112,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Elvis Perlaza,,D,90,6.3,True,0,0,0,0,15,8%,1,2,0,5,2,2,0,0,0,0.08,True,0.0,0.0,0.0,0.0,2.0,2.0,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Fernando Uribe,,F,81,6.7,True,0,0,1,1,10,4%,0,0,0,0,0,0,0,0,0,0.04,True,0.0,0.0,1.1111111111111112,1.1111111111111112,0.0,0.0,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Juan Carvajal,,F,57,7.0,True,1,0,2,2,15,12%,0,1,0,6,2,0,1,0,0,0.12,True,1.5789473684210527,0.0,3.1578947368421053,3.1578947368421053,3.1578947368421053,0.0,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Juan Moreno,,G,90,7.3,True,0,0,0,0,27,14%,0,0,0,1,0,0,0,0,0,0.14,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Juan Torres,,M,8,6.3,False,0,0,0,0,1,1%,0,0,0,0,0,0,0,0,0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Kliver Moreno,,M,90,6.6,True,0,0,1,1,23,19%,0,1,2,7,2,1,0,0,0,0.19,True,0.0,0.0,1.0,1.0,2.0,1.0,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Neyser Villareal,,M,9,6.2,False,0,0,0,0,3,1%,0,0,0,3,0,0,0,0,0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Nicolas Arevalo,,M,56,5.9,True,0,0,0,0,28,23%,0,0,0,4,0,1,0,0,1,0.23,True,0.0,0.0,0.0,0.0,0.0,1.607142857142857,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Ramiro Brochero,,F,9,6.3,False,0,0,0,0,0,0%,0,0,0,2,1,0,1,0,0,0.0,True,0.0,0.0,0.0,0.0,10.0,0.0,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Samuel Asprilla,,D,9,7.2,False,0,0,0,0,0,0%,0,0,1,0,0,0,0,0,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Stiven Vega,,D,33,6.2,False,0,0,0,0,5,1%,0,0,0,3,1,0,1,0,0,1.0,True,0.0,0.0,0.0,0.0,2.7272727272727275,0.0,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Yuber Quiñones,,M,81,6.5,True,0,0,0,0,13,8%,1,1,0,9,2,4,1,0,0,0.08,True,0.0,0.0,0.0,0.0,2.2222222222222223,4.444444444444445,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Álvaro Montero,,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2023
match:2023-11-09:visitante:la_equidad,2023-11-09_Visitante_La_Equidad.json,2023-11-09,Primera A,La Equidad,Visitante,2 - 1,Óscar Vanegas,,D,90,6.2,True,0,0,0,0,38,16%,2,0,0,4,3,0,0,0,0,0.16,True,0.0,0.0,0.0,0.0,3.0,0.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Andrés Llinás,,D,90,7.0,True,0,0,0,0,36,30%,2,1,0,7,4,0,0,0,0,0.3,True,0.0,0.0,0.0,0.0,4.0,0.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Beckham Castro,,F,17,6.5,False,0,0,1,0,2,1%,0,0,0,3,1,0,1,0,0,1.0,True,0.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Daniel Cataño,,M,72,7.3,True,1,0,1,1,36,28%,1,0,0,4,2,0,1,0,0,0.28,True,1.25,0.0,1.25,1.25,2.5,0.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Daniel Giraldo,,M,90,7.3,True,0,0,0,0,59,54%,2,1,1,5,4,0,1,0,0,0.54,True,0.0,0.0,0.0,0.0,4.0,0.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Daniel Ruiz,,M,81,7.0,True,0,0,0,0,40,30%,1,1,0,4,3,0,1,0,0,0.3,True,0.0,0.0,0.0,0.0,3.333333333333333,0.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,David Macalister Silva,,M,73,7.3,True,0,1,1,1,33,26%,1,1,0,9,5,1,2,0,0,0.26,True,0.0,1.2328767123287672,1.2328767123287672,1.2328767123287672,6.164383561643835,1.2328767123287672,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Edgar Guerra,,F,18,6.6,False,0,0,0,0,6,6%,1,0,0,5,3,1,1,0,0,0.06,True,0.0,0.0,0.0,0.0,15.0,5.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Elvis Perlaza,,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Fernando Uribe,,F,10,6.3,False,0,0,0,0,10,8%,0,0,0,1,1,0,0,0,0,0.08,True,0.0,0.0,0.0,0.0,9.0,0.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Jorge Arias,,D,9,6.6,False,0,0,0,0,12,9%,0,0,1,0,0,0,0,0,0,0.09,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Juan Moreno,,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Juan Pablo Vargas,,D,90,7.2,True,0,0,0,0,34,28%,1,3,1,5,2,1,0,0,0,0.28,True,0.0,0.0,0.0,0.0,2.0,1.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Juan Pereira,,M,89,7.3,True,0,0,1,1,46,38%,0,4,0,7,5,0,2,0,0,0.38,True,0.0,0.0,1.0112359550561798,1.0112359550561798,5.056179775280898,0.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Larry Vásquez,,M,1,,False,0,0,0,0,1,1%,0,0,0,0,0,0,0,0,0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Leonardo Castro,,F,80,7.2,True,0,0,4,1,17,13%,0,1,1,9,1,1,0,0,0,0.13,True,0.0,0.0,4.5,1.125,1.125,1.125,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Omar Bertel,,D,90,7.5,True,0,0,1,0,40,33%,4,3,1,8,6,0,0,0,0,0.33,True,0.0,0.0,1.0,0.0,6.0,0.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Stiven Vega,,D,90,7.9,True,0,0,0,0,36,31%,6,0,0,8,7,1,0,0,0,0.31,True,0.0,0.0,0.0,0.0,7.0,1.0,2023
match:2023-11-12:visitante:atletico_nacional,2023-11-12_Visitante_Atletico_Nacional.json,2023-11-12,Primera A,Atletico Nacional,Visitante,0 - 1,Álvaro Montero,,G,90,7.2,True,0,0,0,0,21,11%,0,0,0,0,0,0,0,0,0,0.11,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-11-19:local:america_de_cali,2023-11-19_Local_America_de_Cali.json,2023-11-19,Primera A,America de Cali,Local,2 - 1,Andrés Llinás,,D,89,6.9,True,0,0,1,0,36,30%,2,0,0,5,3,1,0,0,0,0.3,True,0.0,0.0,1.0112359550561798,0.0,3.033707865168539,1.0112359550561798,2023
match:2023-11-19:local:america_de_cali,2023-11-19_Local_America_de_Cali.json,2023-11-19,Primera A,America de Cali,Local,2 - 1,Beckham Castro,,F,4,,False,0,0,1,1,1,1%,0,0,0,0,0,0,0,0,0,1.0,True,0.0,0.0,22.5,22.5,0.0,0.0,2023
match:2023-11-19:local:america_de_cali,2023-11-19_Local_America_de_Cali.json,2023-11-19,Primera A,America de Cali,Local,2 - 1,Camilo Andrés Romero Jiménez,,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2023
match:2023-11-19:local:america_de_cali,2023-11-19_Local_America_de_Cali.json,2023-11-19,Primera A,America de Cali,Local,2 - 1,Daniel Cataño,,F,83,7.3,True,0,1,3,2,18,17%,1,0,0,12,6,0,4,0,0,0.17,True,0.0,1.0843373493975905,3.253012048192771,2.168674698795181,6.506024096385542,0.0,2023
match:2023-11-19:local:america_de_cali,2023-11-19_Local_America_de_Cali.json,2023-11-19,Primera A,America de Cali,Local,2 - 1,Daniel Giraldo,,M,8,6.9,False,0,0,0,0,4,4%,0,0,0,0,0,0,0,0,0,0.04,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-11-19:local:america_de_cali,2023-11-19_Local_America_de_Cali.json,2023-11-19,Primera A,America de Cali,Local,2 - 1,Daniel Ruiz,,F,87,7.3,True,0,0,0,0,34,21%,1,1,0,13,7,1,5,0,0,0.21,True,0.0,0.0,0.0,0.0,7.241379310344827,1.0344827586206897,2023
match:2023-11-19:local:america_de_cali,2023-11-19_Local_America_de_Cali.json,2023-11-19,Primera A,America de Cali,Local,2 - 1,David Macalister Silva,,M,83,6.6,True,0,0,1,1,28,23%,1,0,0,7,4,2,1,0,0,0.23,True,0.0,0.0,1.0843373493975905,1.0843373493975905,4.337349397590362,2.168674698795181,2023
match:2023-11-19:local:america_de_cali,2023-11-19_Local_America_de_Cali.json,2023-11-19,Primera A,America de Cali,Local,2 - 1,Edgar Guerra,,F,8,6.7,False,0,0,1,0,3,3%,0,0,0,1,0,0,0,0,0,0.03,True,0.0,0.0,11.25,0.0,0.0,0.0,2023
match:2023-11-19:local:america_de_cali,2023-11-19_Local_America_de_Cali.json,2023-11-19,Primera A,America de Cali,Local,2 - 1,Elvis Perlaza,,D,91,6.9,True,0,0,0,0,33,22%,1,1,0,5,4,0,2,0,0,0.22,True,0.0,0.0,0.0,0.0,3.956043956043956,0.0,2023
match:2023-11-19:local:america_de_cali,2023-11-19_Local_America_de_Cali.json,2023-11-19,Primera A,America de Cali,Local,2 - 1,Fernando Uribe,,F,4,,False,0,0,0,0,2,2%,0,0,0,0,0,0,0,0,0,0.02,True,0.0,0.0,0.0,0.0,0.0,0.0,2023
match:2023-11-19:local:america_de_cali,2023-11-19_Local_America_de_Cali.json,2023-11-19,Primera A,America de Cali,Local,2 - 1,Jorge Arias,,D,91,6.5,True,0,0,0,0,21,17%,1,2,0,9,3,0,0,1,0,0.17,True,0.0,0.0,0.0,0.0,2.967032967032967,0.0,2023
