match_id,source_file,fecha,campeonato,rival,condicion,resultado,jugador,posicion,minutos,calificacion,titular,goles,asistencias,remates_totales,remates_al_arco,pases_totales,pases_precision,entradas,intercepciones,despejes,duelos_totales,duelos_ganados,faltas_cometidas,faltas_recibidas,amarillas,rojas
match:2022-07-16:visitante:atletico_nacional,2022-07-16_Visitante_Atletico_Nacional.json,2022-07-16,Primera A,Atletico Nacional,Visitante,1 - 2,Omar Bertel,D,9,6.7,True,0,0,0,0,3,2%,0,1,0,0,0,0,0,0,0
match:2022-07-16:visitante:atletico_nacional,2022-07-16_Visitante_Atletico_Nacional.json,2022-07-16,Primera A,Atletico Nacional,Visitante,1 - 2,Yuber Quiñones,F,3,,False,0,0,0,0,1,1%,0,0,0,1,0,0,0,0,0
match:2022-07-16:visitante:atletico_nacional,2022-07-16_Visitante_Atletico_Nacional.json,2022-07-16,Primera A,Atletico Nacional,Visitante,1 - 2,Álvaro Montero,G,94,6.9,True,0,0,0,0,26,18%,0,0,0,1,1,0,0,1,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Andres Gomez,M,89,7.0,True,0,1,0,0,24,16%,0,1,0,5,3,0,1,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Andrés Llinás,D,90,7.9,True,0,0,1,0,41,36%,2,3,2,11,8,0,2,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Daniel Cataño,M,14,6.3,False,0,0,0,0,8,7%,0,0,0,3,1,1,1,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Daniel Ruíz,M,89,6.6,True,0,0,2,1,40,34%,0,2,0,10,3,1,1,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,David Macalister Silva,M,76,7.9,True,1,0,3,1,49,39%,1,1,0,5,2,1,1,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Diego Herazo,F,1,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Elvis Perlaza,D,90,6.9,True,0,0,0,0,48,39%,2,1,0,11,7,1,0,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Israel Alba,D,90,6.7,True,0,0,0,0,31,19%,1,0,0,11,6,2,0,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,José Cuenú,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Juan García,M,1,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Juan Moreno,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Juan Pablo Vargas,D,90,8.3,True,0,0,1,1,63,52%,4,3,4,8,6,1,0,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Juan Pereira,M,90,7.2,True,0,0,1,1,39,35%,1,4,1,9,4,2,0,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Larry Vásquez,M,90,7.2,True,0,0,0,0,66,59%,3,0,0,11,6,2,0,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Luis Carlos Ruiz Morales,F,89,6.9,True,0,0,2,0,15,9%,0,0,0,7,3,2,2,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Ricardo Rosales,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Yuber Quiñones,F,1,,False,0,0,0,0,1,1%,0,0,0,0,0,0,0,0,0
match:2022-07-23:local:envigado,2022-07-23_Local_Envigado.json,2022-07-23,Primera A,Envigado,Local,1 - 0,Álvaro Montero,G,90,6.9,True,0,0,0,0,23,19%,0,0,0,0,0,0,0,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Andres Gomez,M,45,6.3,True,0,0,0,0,20,17%,0,0,0,1,0,0,0,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Daniel Cataño,M,45,6.9,False,0,0,1,1,29,25%,0,0,0,4,2,2,2,1,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Daniel Ruíz,M,87,6.7,True,0,0,1,0,40,33%,0,0,0,5,3,1,3,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,David Macalister Silva,M,89,7.9,True,0,1,0,0,57,47%,1,0,0,2,1,1,0,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Diego Herazo,F,13,7.2,False,1,0,1,1,1,1%,0,0,0,2,1,1,0,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Edgar Guerra,F,45,6.7,False,0,0,0,0,39,36%,0,1,0,5,1,1,1,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Elvis Perlaza,D,90,6.9,True,0,0,0,0,51,47%,2,0,0,8,4,1,1,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Israel Alba,D,45,6.9,True,0,0,0,0,33,30%,0,0,0,1,1,0,1,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Jader Valencia,F,3,,False,0,0,0,0,3,3%,0,0,0,1,0,1,0,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,José Cuenú,D,90,7.3,True,0,0,0,0,53,47%,0,0,1,4,3,1,0,1,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Juan García,M,1,,False,0,0,0,0,2,0%,0,0,0,0,0,0,0,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Juan Moreno,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Juan Pablo Vargas,D,90,7.3,True,0,0,0,0,65,57%,1,1,0,2,1,1,0,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Juan Pereira,M,90,7.2,True,0,0,1,0,41,37%,2,0,0,5,4,1,1,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Larry Vásquez,M,90,6.3,True,0,0,0,0,61,56%,0,1,0,2,0,1,0,1,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Luis Carlos Ruiz Morales,F,77,7.5,True,1,0,2,1,21,14%,1,0,0,7,4,1,2,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Álvaro Montero,G,90,7.5,True,0,0,0,0,18,16%,0,1,0,0,0,0,0,0,0
match:2022-08-01:visitante:union_magdalena,2022-08-01_Visitante_Union_Magdalena.json,2022-08-01,Primera A,Union Magdalena,Visitante,0 - 2,Óscar Vanegas,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Andres Gomez,M,87,6.3,True,0,1,1,1,25,20%,1,0,0,10,1,1,0,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Andrés Llinás,D,90,6.7,True,0,0,0,0,61,54%,4,1,0,5,4,0,0,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Daniel Ruíz,M,87,7.9,True,0,1,1,0,45,39%,0,0,0,8,4,0,1,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,David Macalister Silva,M,61,6.3,True,0,0,0,0,26,21%,0,0,0,1,0,0,0,1,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Diego Herazo,F,9,6.3,False,0,0,2,1,2,2%,0,0,0,0,0,0,0,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Edgar Guerra,F,29,6.7,False,0,0,0,0,20,20%,3,0,0,7,3,2,0,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Elvis Perlaza,D,90,6.7,True,0,0,1,1,36,31%,1,0,0,4,1,2,0,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,José Cuenú,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Juan García,M,9,6.2,False,0,0,0,0,6,6%,0,0,1,2,0,1,0,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Juan Moreno,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Juan Pablo Vargas,D,90,7.5,True,1,0,1,1,41,38%,1,1,0,6,5,1,1,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Juan Pereira,M,81,9.2,True,3,0,3,3,53,48%,2,0,0,8,4,1,0,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Larry Vásquez,M,90,6.9,True,0,0,1,0,85,68%,3,0,0,8,5,1,0,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Luis Carlos Ruiz Morales,F,81,7.3,True,0,2,1,0,23,19%,0,0,0,3,3,1,2,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Ricardo Rosales,D,58,5.2,True,0,0,0,0,27,22%,0,2,0,3,0,3,0,2,1
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Richard Celis,F,3,,False,0,0,0,0,0,0%,0,0,0,1,0,1,0,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Samuel Asprilla,D,3,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-08-07:local:deportivo_cali,2022-08-07_Local_Deportivo_Cali.json,2022-08-07,Primera A,Deportivo Cali,Local,4 - 2,Álvaro Montero,G,90,6.3,True,0,0,0,0,24,19%,0,0,0,1,1,0,0,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Andres Gomez,F,36,6.7,True,0,0,0,0,9,6%,0,0,0,0,0,0,0,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Andrés Llinás,D,90,6.9,True,0,0,0,0,29,23%,4,1,0,12,6,1,1,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Daniel Cataño,M,17,6.3,False,0,0,0,0,4,2%,0,0,0,2,2,0,2,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Daniel Ruíz,M,73,6.5,True,0,0,0,0,41,31%,0,0,0,5,3,1,2,1,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,David Macalister Silva,M,90,6.3,True,0,0,0,0,45,34%,2,1,0,18,8,3,4,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Diego Herazo,F,17,6.7,False,0,0,0,0,1,1%,1,0,0,5,2,2,1,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Edgar Guerra,F,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Elvis Perlaza,D,34,5.7,True,0,0,0,0,20,18%,1,1,0,5,3,1,0,0,1
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Israel Alba,D,90,7.3,True,0,0,0,0,39,33%,2,2,2,7,3,0,1,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,José Cuenú,D,54,7.0,False,0,0,0,0,14,9%,0,3,1,1,1,0,0,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Juan Moreno,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Juan Pablo Vargas,D,90,7.2,True,0,0,1,0,32,27%,0,3,0,0,0,0,0,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Juan Pereira,M,73,6.6,True,0,0,0,0,39,34%,3,4,0,11,4,1,0,1,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Kliver Moreno,M,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Larry Vásquez,M,90,6.3,True,0,0,0,0,47,36%,1,0,0,6,3,2,0,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Luis Carlos Ruiz Morales,F,73,6.6,True,0,0,0,0,12,9%,1,0,0,12,7,1,6,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Richard Celis,F,17,6.7,False,0,0,0,0,3,1%,2,0,0,5,4,0,2,0,0
match:2022-08-14:visitante:rionegro_aguilas,2022-08-14_Visitante_Rionegro_Aguilas.json,2022-08-14,Primera A,Rionegro Aguilas,Visitante,0 - 0,Álvaro Montero,G,90,7.3,True,0,0,0,0,37,21%,0,0,0,0,0,0,0,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Andres Gomez,M,87,7.9,True,0,0,5,5,33,30%,2,0,0,10,8,0,3,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Andrés Llinás,D,90,7.5,True,0,0,1,1,34,30%,1,3,1,3,1,1,0,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Daniel Cataño,M,14,7.0,False,0,0,1,1,7,6%,1,0,0,3,3,0,2,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Daniel Ruíz,M,88,7.9,True,0,0,0,0,40,36%,1,0,0,11,8,1,4,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,David Macalister Silva,M,76,8.2,True,1,0,2,1,46,39%,1,0,0,3,3,0,1,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Dewar Victoria,M,26,6.6,False,0,0,0,0,29,26%,1,0,1,2,1,1,0,1,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Diego Herazo,F,3,,False,0,0,0,0,1,1%,0,0,0,0,0,0,0,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Edgar Guerra,F,3,,False,0,0,0,0,2,1%,0,0,0,1,1,0,0,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Israel Alba,D,90,6.9,True,0,0,1,0,43,38%,1,1,0,3,1,0,0,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,José Cuenú,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Juan García,M,64,6.9,True,0,0,0,0,32,30%,3,0,0,7,3,2,0,1,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Juan Moreno,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Juan Pablo Vargas,D,90,7.3,True,0,0,1,1,37,31%,1,1,1,3,2,1,0,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Juan Pereira,M,90,7.6,True,0,0,2,2,57,53%,1,1,0,5,2,1,1,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Luis Carlos Ruiz Morales,F,87,6.9,True,0,0,2,0,20,12%,1,0,0,6,2,2,0,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Omar Bertel,D,90,7.0,True,0,0,1,0,35,29%,2,0,0,4,3,0,0,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Richard Celis,F,2,,False,0,0,1,0,5,5%,0,0,0,0,0,0,0,0,0
match:2022-08-21:local:jaguares,2022-08-21_Local_Jaguares.json,2022-08-21,Primera A,Jaguares,Local,2 - 0,Álvaro Montero,G,90,6.6,True,0,0,0,0,16,12%,0,0,0,1,0,0,0,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Andres Gomez,M,90,8.3,True,2,0,4,4,21,14%,3,0,0,6,3,1,0,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Daniel Cataño,M,30,6.9,False,0,0,0,0,27,24%,1,0,0,7,4,1,2,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Daniel Ruíz,M,79,6.9,True,1,0,2,1,27,17%,0,1,0,8,4,1,2,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,David Macalister Silva,M,60,7.3,True,0,0,0,0,31,24%,2,1,1,6,3,0,1,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Dewar Victoria,M,30,7.0,False,0,0,0,0,19,16%,3,1,0,3,3,0,0,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Diego Herazo,F,11,6.6,False,0,0,1,1,1,0%,0,0,0,0,0,0,0,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Edgar Guerra,F,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Israel Alba,D,90,6.6,True,0,0,0,0,28,21%,4,1,0,9,4,1,0,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Jader Valencia,F,11,6.3,False,0,0,0,0,2,1%,0,0,0,1,1,0,0,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,José Cuenú,D,90,6.9,True,0,0,0,0,43,30%,3,1,0,12,9,1,0,1,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Juan García,M,60,6.9,True,0,0,0,0,35,33%,3,1,0,6,5,0,0,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Juan Moreno,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Juan Pablo Vargas,D,90,7.9,True,0,1,0,0,41,33%,2,0,1,8,6,1,1,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Larry Vásquez,M,90,7.3,True,0,1,0,0,58,53%,1,1,3,10,5,3,1,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Luis Carlos Ruiz Morales,F,79,7.7,True,1,0,2,1,23,16%,0,1,0,6,3,1,2,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Omar Bertel,D,87,6.9,True,0,0,0,0,28,23%,6,1,0,13,8,0,1,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Álvaro Montero,G,90,7.6,True,0,0,0,0,26,19%,0,0,0,0,0,0,0,0,0
match:2022-08-28:visitante:cortulua,2022-08-28_Visitante_Cortulua.json,2022-08-28,Primera A,Cortulua,Visitante,1 - 4,Óscar Vanegas,D,3,,False,0,0,0,0,2,1%,0,0,0,0,0,0,0,0,0
match:2022-09-04:local:santa_fe,2022-09-04_Local_Santa_Fe.json,2022-09-04,Primera A,Santa Fe,Local,2 - 0,Andres Gomez,M,90,8.0,True,2,0,4,4,31,23%,2,1,0,13,4,0,2,0,0
match:2022-09-04:local:santa_fe,2022-09-04_Local_Santa_Fe.json,2022-09-04,Primera A,Santa Fe,Local,2 - 0,Andrés Llinás,D,90,7.7,True,0,0,2,2,53,49%,3,0,2,9,4,3,1,1,0
match:2022-09-04:local:santa_fe,2022-09-04_Local_Santa_Fe.json,2022-09-04,Primera A,Santa Fe,Local,2 - 0,Daniel Cataño,M,12,6.6,False,0,0,0,0,18,14%,0,0,0,4,3,1,2,0,0
match:2022-09-04:local:santa_fe,2022-09-04_Local_Santa_Fe.json,2022-09-04,Primera A,Santa Fe,Local,2 - 0,Daniel Ruíz,M,87,6.6,True,0,0,0,0,37,32%,2,0,0,10,3,2,1,0,0
match:2022-09-04:local:santa_fe,2022-09-04_Local_Santa_Fe.json,2022-09-04,Primera A,Santa Fe,Local,2 - 0,David Macalister Silva,M,78,6.9,True,0,0,2,1,57,46%,0,0,0,8,3,1,1,0,0
match:2022-09-04:local:santa_fe,2022-09-04_Local_Santa_Fe.json,2022-09-04,Primera A,Santa Fe,Local,2 - 0,Diego Herazo,F,12,6.3,False,0,0,0,0,3,1%,0,0,0,1,0,0,0,0,0
